east,north,yaw
204.35942625,-14.22306147,-16.69868405
204.45474067,-14.25124970,-16.67556406
204.55009690,-14.27939929,-16.65356350
204.64550086,-14.30749040,-16.63268274
204.74095805,-14.33550435,-16.61292264
204.83647284,-14.36342620,-16.59428082
204.93204765,-14.39124738,-16.57675246
205.02768260,-14.41896709,-16.56033328
205.12336149,-14.44663924,-16.54501956
205.21907821,-14.47428424,-16.53080908
205.31482710,-14.50192120,-16.51770230
205.41060291,-14.52956797,-16.50570161
205.50640658,-14.55722141,-16.49480710
205.60222996,-14.58490900,-16.48501732
205.69805362,-14.61269616,-16.47632688
205.79386729,-14.64061716,-16.46872586
205.88966871,-14.66867890,-16.46220316
205.98546241,-14.69686514,-16.45674620
206.08126710,-14.72511145,-16.45234345
206.17708855,-14.75339719,-16.44898263
206.27293389,-14.78169676,-16.44664979
206.36881087,-14.80998235,-16.44532895
206.46473300,-14.83820636,-16.44499860
206.56068143,-14.86643035,-16.44563495
206.65663616,-14.89471980,-16.44721181
206.75259289,-14.92308667,-16.44970109
206.84855451,-14.95151857,-16.45307554
206.94454218,-14.97994118,-16.45730674
207.04056519,-15.00832018,-16.46236487
207.13660813,-15.03670478,-16.46821839
207.23266177,-15.06512324,-16.47483463
207.32871786,-15.09360050,-16.48218208
207.42477002,-15.12215547,-16.49023048
207.52079912,-15.15085032,-16.49895390
207.61680128,-15.17969598,-16.50833188
207.71277970,-15.20867975,-16.51834656
207.80874558,-15.23776194,-16.52898216
207.90471888,-15.26687354,-16.54022366
208.00070010,-15.29601129,-16.55205448
208.09668999,-15.32517113,-16.56445616
208.19269257,-15.35433785,-16.57741094
208.28871205,-15.38349570,-16.59090108
208.38475286,-15.41262813,-16.60490776
208.48082941,-15.44168545,-16.61941280
208.57693889,-15.47067543,-16.63439803
208.67307621,-15.49961335,-16.64984358
208.76923464,-15.52852002,-16.66572763
208.86540650,-15.55741924,-16.68202849
208.96158400,-15.58633515,-16.69872396
209.05776030,-15.61528865,-16.71579250
209.15393060,-15.64429373,-16.73321395
209.25009347,-15.67335313,-16.75096588
209.34625238,-15.70245322,-16.76902597
209.44241727,-15.73155884,-16.78737275
209.53858163,-15.76068967,-16.80598358
209.63474474,-15.78984620,-16.82483657
209.73090591,-15.81902891,-16.84391097
209.82706447,-15.84823827,-16.86318810
209.92321975,-15.87747489,-16.88265073
210.01937115,-15.90673917,-16.90228268
210.11551806,-15.93603168,-16.92206794
210.21165990,-15.96535293,-16.94198976
210.30779616,-15.99470326,-16.96203304
210.40392632,-16.02408312,-16.98218431
210.50004989,-16.05349290,-17.00243013
210.59616645,-16.08293297,-17.02275863
210.69227555,-16.11240371,-17.04315973
210.78837677,-16.14190559,-17.06362374
210.88446967,-16.17143913,-17.08413996
210.98055385,-16.20100477,-17.10469846
211.07662895,-16.23060294,-17.12529117
211.17269467,-16.26023399,-17.14591063
211.26875083,-16.28989803,-17.16655153
